id,"IFNULL(message, description)",aspecto,polaridade
122343,"Rio Grande On Line :.....Policia Civil em operação na manhã desta Sexta prende arrombadores em Rio Grande....

Uma mega operação da policia civil com 30 policiais ,ocorreu na manhã desta Sexta feira em Rio Grande desde cedo contra quadrilha acusada de assaltos e roubos a residências .Sete mandados judiciais foram cumpridos ,dois meliantes foram presos com diversos objetos roubados.Os meliantes circulavam e faziam assaltos e arrombamentos nas ruas do Cassino em uma caminhonete preta.Mais informações a qualquer momento na página.

Reportagem : Dener Santos
Foto : Policia civil 
Texto e Postagem : Fabiano Correa",seguranca,1
122458,"Rio Grande On Line :.....Registrado um roubo a transporte coletivo na noite desta Terça Feira em Rio Grande....

Um coletivo da noiva do mar ,transitava na Dom Bosco na noite desta Terça Feira por volta das 19:40 hs quando um homem invadiu o coletivo e anunciou o assalto.Roubou o dinheiro do caixa e a bolsa da cobradora com seu celular e todos os seus documentos e fugiu .A policia investiga o caso.

Reportagem : Dener Santos
Foto : Ilustrativa
Texto e Postagem: Fabiano Correa",seguranca,0
122480,"Rio Grande On Line :.....Agências da Caixa abrem mais cedo para saque das contas inativas do FGTS.....

As agências das Caixa Econômica Federal funcionarão com horário estendido a partir desta segunda-feira, 12, até a próxima quarta-feira, 14, para atendimentos exclusivos sobre o saque das contas inativas do Fundo de Garantia do Tempo de Serviço (FGTS). Na maior parte do país, as agências abrirão duas horas mais cedo e, nas localidades em que o horário de funcionamento é a partir das 9h, as agências começarão às 8h com fechamento previsto para uma hora mais tarde.

No último sábado, 10, a Caixa iniciou a quarta fase de pagamentos das contas inativas do FGTS para 7,5 milhões de trabalhadores que fazem aniversário em setembro, outubro e novembro. O valor total disponível nesta fase ultrapassa R$ 10,9 bilhões, que correspondem a 25% do total de recursos disponíveis no programa, de acordo com o banco.

Mais de 2 mil agências já abriram no sábado, entre 9h e 15h, para saques, solução de dúvidas, acertos de cadastro e emissão de senha do Cartão Cidadão. Previsto inicialmente para o dia 16 de junho, o pagamento deste lote foi antecipado em razão do feriado de Corpus Christi.

Independentemente das próximas datas, as pessoas que fizeram aniversário nos meses anteriores ainda podem sacar os valores ou transferi-los para suas contas-correntes. A previsão é que o último lote, para nascidos em dezembro, seja pago a partir de 14 de julho. De acordo com a Caixa, não haverá prorrogação do calendário de pagamentos e todos os trabalhadores poderão sacar os recursos das contas inativa até 31 de julho.

Quem pode sacar

De acordo com a Lei 13.446, de 25 de maio de 2017, objeto da conversão da Medida Provisória 763/16, pode fazer o saque das contas inativas o trabalhador que pediu demissão ou foi demitido por justa causa até 31 de dezembro de 2015. Valores até R$ 1,5 mil podem ser sacados nos terminais de autoatendimento com a senha do Cidadão.

Para valores até R$ 3 mil, o saque pode ser feito com o Cartão do Cidadão e a senha no autoatendimento, em lotéricas e correspondentes Caixa. Acima de R$ 3 mil, os saques devem ser feitos nas agências do banco. A transferência de recursos de contas inativas do FGTS da Caixa para outros bancos poderá ser feita sem a cobrança de taxas, a pedido do trabalhador.

O trabalhador que ainda não sabe se tem dinheiro a receber pode acessar o site sobre as contas inativas. No site, ele pode verificar o valor a receber, a data do saque e os canais disponíveis para pagamento.

Fonte : grupooceano.com.br
Postagem : Fabiano Correa",economia,1
122618,"Rio Grande On Line :...Agora no Rio Grande On Line confira a previsão do tempo para esta Terça Feira 13/06....em Rio Grande.

Previsão para Rio Grande nesta Terça (13) .. Frio ao amanhecer ...Sol com algumas nuvens. Não chove.

Minima : 13°
Máxima: 18°
Chuva : 0 mm
Vento : 6 Km / SE
Índice UV : Moderado 
Proliferação de mosquito: Baixa
Nascente : 07:26 hs
Poente : 17:31 hs.

Fonte : Clima tempo
Postagem : Fabiano Correa",meioAmbiente,0
122630,"Rio Grande On LIne :...Brasileirão serie D.......SAMPA ...empata em 1x1 na tarde deste Domingo em jogo heroico em Rio Grande...

São Paulo entrou em campo na tarde deste domingo em casa no Aldo Dapuzzo contra o time catarinense Brusque .Começou ganhando a partida e jogando bem.O juiz da partida interferiu totalmente o jogo ,perdido em campo e expulsando três jogadores do sampa .O time ainda jogou com quatro jogadores a menos no meio do segundo tempo com um jogador machucado e não fazer substituições .O juiz ainda amarelou vários jogadores.O time heroicamente segurou o empate,E ainda tem chance de classificação a próxima fase da competição.

Texto e Postagem : Fabiano Correa",educacao,0
122719,"Rio Grande On Line :.....Agência Caixa da Marechal abrirá neste sábado para saques do FGTS.....

A Caixa Econômica Federal inicia nesta sábado, 10, mais uma fase de saques das contas inativas do Fundo de Garantia do Tempo de Serviço (FGTS). Nesta quarta fase, têm direito a sacar os recursos de contas inativas os trabalhadores nascidos nos meses de setembro, outubro e novembro.

Em Rio Grande, a agência da Caixa, localizada na Rua Marechal Floriano estará de plantão neste sábado, 10, atendendo das 9h às 15h, somente para saques do FGTS.

Para quem optou pelo crédito em conta, a liberação dos recursos será antecipada. Também haverá atendimento exclusivo em horário especial nos dias 12, 13 e 14 de junho, quando todas as agências do banco abrirão duas horas mais cedo.

Segundo a Caixa, 7,5 milhões de trabalhadores têm direito a sacar recursos de contas inativas nesta quarta fase. O valor disponível para saque nesta quarta fase é de cerca de R$ 10,9 bilhões, o que equivale a 25% do total a ser liberado pelo programa. A Caixa informou que está mantido para 14 de julho o início da 5ª fase dos saques de contas inativas, que vai atender aos trabalhadores nascidos em dezembro. 

O prazo final para o saque de recursos, para trabalhadores nacidos em qualquer mês, é 31 de julho.

Com informações da Agência Brasil
Fonte : grupooceano.com.br
Postagem : Fabiano Correa",economia,1
122730,"Rio Grande On Line :.....Campanha de vacinação contra gripe termina nesta sexta-feira, 09....

Além de prorrogar o final da Campanha Nacional de Vacinação contra a Gripe, o Ministério da Saúde estendeu a imunização, na última semana, para toda a população. Quem ainda não se vacinou contra a gripe tem até esta sexta-feira, 9, para procurar os postos de saúde e garantir a imunização. A ampliação para todos os grupos da vacinação foi por haver um estoque de 10 milhões de doses disponíveis.

Prevista inicialmente para terminar em 26 de maio, a campanha já tinha sido prorrogada com o intuito de alcançar a meta de vacinação para o grupo de risco que, neste ano, é de 90%. Segundo o último balanço, divulgado na sexta-feira, 2, 76,7% do público-alvo havia sido vacinado, de um total de 54,2 milhões de pessoas.

Fazem parte do grupo de risco, crianças de 6 meses a menores de 5 anos; pessoas com 60 anos ou mais; trabalhadores da área de saúde; indígenas; gestantes, puérperas (mulheres até 45 dias após o parto); população privada de liberdade; funcionários do sistema prisional; e pessoas com doenças crônicas não transmissíveis ou com outras condições clínicas especiais, além de professores.

O ministério alerta sobre a importância do público-alvo se imunizar para evitar a gripe e seus possíveis agravamentos. A vacina disponibilizada nos postos de saúde protege contra os três subtipos do vírus da gripe determinados pela Organização Mundial da Saúde para este ano (A/H1N1; A/H3N2 e influenza B).

Segundo a pasta, estudos demonstram que a vacinação pode reduzir entre 32% e 45% o número de hospitalizações por pneumonias e de 39% a 75% a mortalidade por complicações da influenza.

Fonte : grupooceano.com.br
Postagem : Fabiano Correa",saude,1
122739,"Rio Grande On Line : ....Acidentes não param.....colisão moto/bicicleta  na noite desta Quarta Feira no centro....

Na noite desta Quarta Feira ,por volta das 20:00 hs ocorreu um acidente entre uma bicicleta  e uma moto na rua Duque de Caxias esquina Vice Almirante Abreu.O ciclista de 66 anos  teve diversos ferimentos ,foi socorrido e encaminhado a santa casa de Rio Grande.Mais informações a qualquer momento na página.

Reportagem : Dener Santos
Foto: Populares
Texto e Postagem : Fabiano Correa",mobilidade,-1
122821,"Rio Grande On Line : ....Acidentes não param.....colisão moto/bicicleta  na noite desta Quarta Feira no centro....

Na noite desta Quarta Feira ,por volta das 20:00 hs ocorreu um acidente entre uma bicicleta  e uma moto na rua Duque de Caxias esquina Vice Almirante Abreu.O ciclista de 66 anos  teve diversos ferimentos ,foi socorrido e encaminhado a santa casa de Rio Grande.Mais informações a qualquer momento na página.

Reportagem : Dener Santos
Foto: Populares
Texto e Postagem : Fabiano Correa",mobilidade,-1
122936,"Rio Grande On Line :....Campanha de Vacinação contra a Gripe foi aberta à população nesta segunda-feira (5).....

A Campanha Nacional de Vacinação contra a Gripe foi aberta para a população rio-grandina em geral nesta segunda-feira (5). A vacinação para o grupo prioritário aconteceu até a última sexta-feira (2) e conseguiu alcançar 71% do público-alvo.

De acordo com a dirigente do Núcleo de Imunizações da Vigilância Epidemiológica da Secretaria de Município da Saúde (SMS) Lilian Rosinha, a baixa procura pela vacina se deu principalmente entre as gestantes e o público infantil.

As vacinas estão disponíveis gratuitamente para toda a população nas 33 unidades de Saúde do Município. Aqueles que fazem parte do grupo prioritário ainda podem se vacinar. Para receber a dose é preciso portar carteira de identidade e cartão de vacinação. A Campanha durará enquanto durarem os estoques.

Medidas simples de prevenção podem ajudar ao combate do vírus da gripe. Medidas de higiene, como lavar sempre as mãos e evitar locais com aglomeração de pessoas que facilitam a transmissão de doenças respiratórias, cobrir a boca com o braço ao tossir ou espirrar, utilizar álcool gel nas mãos e, caso julgue necessário, utilizar máscara de proteção.

Assessoria de Comunicação/PMRG                    
Postagem : Fabiano Correa",saude,1
123019,"Rio Grande On LIne :.....Atividades da I Semana Nacional de Arquivos começou nesta segunda feira (05) na Prefeitura Municipal....

Dos dias 5 a 9 de junho, Rio Grande faz parte da I Semana Nacional de Arquivos, evento promovido pelo Arquivo Nacional e pela Fundação Casa de Rui Barbosa, compondo uma das iniciativas inseridas no Plano Setorial de Arquivos (2016-2026), aprovado em 2016 pelo Conselho Nacional de Política Cultural.

A data escolhida para a realização deste evento buscou celebrar o Dia Internacional dos Arquivos, 9 de junho. O objetivo principal deste evento é abrir os arquivos para a sociedade e divulgar o trabalho de salvaguarda do patrimônio documental desenvolvido no país.

No dia de hoje (05), as atividades são na Prefeitura Municipal e começam com a exposição “Traços da Memória”, às 18h. Já às 19h, no Salão Nobre, serão realizadas as palestras “Entre a vida e a morte: como animar o patrimônio documental?”, com o Dr. Diego Ribeiro (UFPel), e “A interface metodológica entre Arquivologia e Biblioteconomia na promoção do patrimônio documental”, com o Me. Rafael Semidão (FURG), assim como uma Mesa Redonda “Patrimônio documental e sociedade: diálogos possíveis”.

Todas as instituições arquivísticas, centros de memória e documentação e demais entidades que abrigam serviços de arquivos do Brasil foram convidadas a participar do evento, montando sua própria programação. Em Rio Grande, as ações serão promovidas pelo Arquivo Público e Histórico Municipal do Rio Grande, pelo Arquivo Geral da Universidade Federal do Rio Grande (FURG) e pela Associação dos Arquivistas do Rio Grande do Sul, com o apoio da Prefeitura Municipal do Rio Grande, através da Secretaria da Cultura (SeCult) e da Fototeca Municipal Ricardo Giovannini, e também do curso de Arquivologia da FURG.

A programação vai promover eventos de cunho acadêmico ou artístico cultural, contando com visitas guiadas ao Arquivo Municipal, palestras, mesas redondas e saraus.

Confira a programação de todos os dias da Semana em Rio Grande no folder ao lado.

Com informações do Arquivo Nacional e do Arquivo Histórico Municipal do Rio Grande
Postagem : Fabiano Correa",educacao,1
123065,"Rio Grande On Line ALERTA :.....ATENÇÃO.....moradores do bairro ......Cassino.....Nesta Terça Feira  haverá desligamento programado de energia elétrica em seu bairro nos seguintes horários e ruas....

06/06/2017 - terça-feira - Rio Grande
13:30 até às 17:30
Código PES 4066/2017
Munícipio Rio Grande
Bairros Atingidos Cassino
Ruas Atingidas Rua Alegrete, 435 449. Rua Alfredo Rodrigues, 438 ao 498. Rua Henrique Bulle, 446 ao 557. Rua Rio de Janeiro, 351 ao 453. Rua Uruguaiana, 450 ao 475.
Motivo SUBSTITUIÇÃO DE POSTE(S)
Local dos serviços RUA RIO DE JANEIRO
Consumidores atingidos 159
Os serviços serão realizados somente com tempo bom.

Fonte : Ceee
Foto : Ilustrativa
Postagem : Fabiano Correa",energia,1
